ID,Code,Name
100691,349804,10,귀처
100694,349804,10,뿌퉈
100703,349805,10,셰아
100730,349807,10,폐쫴
100752,349810,10,헤예
100844,349819,10,휘쒀
100877,349822,10,요퉈
100896,349824,10,외궈
100916,349826,10,놔긔
100940,349828,10,대새
100950,349830,10,뉘씌
100962,349831,10,카얘
101007,349836,10,뙈왜
101037,349839,10,취듸
101038,349839,10,쿠꺼
101083,349843,10,졔그
101089,349844,10,눠셔
101116,349846,10,서쐐
101219,349856,10,츄져
101224,349856,10,개으
101256,349859,10,퓨카
101312,349866,10,뵤레
101361,349870,10,아톼
101362,349871,10,조띄
101408,349875,10,쉬좌
101439,349879,10,조개
101487,349884,10,무껴
101608,349896,10,취튀
101621,349898,10,훠쇄
101653,349901,10,춰야
101673,349903,10,눼어
101760,349912,10,우씌
101765,349912,10,툐메
101781,349915,10,마벼
101807,349917,10,써겨
101854,349922,10,쾌고
101861,349923,10,쿠즈
101863,349923,10,두뵈
101872,349924,10,체텨
101878,349925,10,탸교
101970,349934,10,묘톼
101979,349935,10,려드
101981,349935,10,퍄삐
102007,349937,10,꾜쿼
102037,349940,10,훼외
102039,349940,10,퍼루
102043,349940,10,꾜버
102065,349943,10,롸느
102096,349947,10,퀘쪼
102156,349954,10,의짜
102175,349956,10,햐쏴
102187,349957,10,캬과
102219,349959,10,쇼휴
102234,349961,10,폐네
102249,349962,10,수씌
102254,349962,10,규촤
102266,349963,10,뙤듸
102308,349967,10,춰퉈
102319,349968,10,갸퍼
102322,349968,10,노껴
102444,349980,10,래쪼
102471,349982,10,커쒀
102502,349985,10,쥐투
102510,349986,10,퉈뫼
102579,349996,10,흐벼
102641,350001,10,푸빼
102645,350002,10,줴쟈
102685,350005,10,회너
102781,350015,10,느셰
102831,350022,10,쏴댜
102851,350024,10,규누
102864,350026,10,훠녜
102871,350026,10,쌔솨
102920,350031,10,쿄쭤
102922,350031,10,쯔겨
102942,350033,10,퓌걔
102954,350034,10,드뎨
102990,350038,10,늬뵈
102998,350038,10,뵤쇠
103023,350041,10,뗘노
103028,350041,10,거훼
103087,350050,10,해뀌
103098,350051,10,돼셔
103176,350059,10,그솨
103241,350065,10,파꿔
103261,350067,10,터뺘
103270,350068,10,와러
103302,350072,10,퍼뀌
103320,350074,10,뼈뮈
103340,350076,10,아웨
103355,350078,10,따의
103406,350083,10,쭤쪄
103412,350084,10,켸째
103532,350095,10,싸톼
103543,350096,10,떼크
103544,350096,10,빠뻬
103572,350099,10,수퐈
103627,350106,10,뻐더
103637,350106,10,쟤우
103711,350114,10,키셰
103730,350116,10,퀴쓰
103831,350127,10,푸떼
103843,350128,10,터벼
103852,350129,10,짜폐
103857,350129,10,효테
103897,350133,10,워끼
103916,350135,10,퀴둬
103957,350139,10,괴뛰
103964,350140,10,르해
103971,350141,10,촤햐
104000,350144,10,좨데
104041,350148,10,퉈위
104058,350150,10,화꼬
104078,350152,10,뼈구
104133,350157,10,데꾀
104138,350158,10,졔시
104241,350171,10,띄묘
104248,350172,10,삐씌
104288,350176,10,헤나
104302,350177,10,챠꺄
104396,350187,10,똬뾰
104494,350197,10,튜개
104515,350200,10,큐쭤
104530,350202,10,머꽤
104547,350204,10,햐츄
104551,350204,10,츠퇴
104579,350208,10,꿔너
104586,350208,10,챠스
104604,350210,10,페치
104613,350211,10,피띠
104623,350212,10,며그
104630,350213,10,꿰쫘
104639,350214,10,푀뎌
104734,350222,10,좌화
104749,350222,10,애규
104786,350226,10,폐지
104908,350238,10,즈삐
104937,350243,10,새궤
104940,350243,10,쒸쥐
104969,350245,10,프쿄
104970,350245,10,쑤튜
105008,350249,10,찌버
105016,350249,10,셰자
105055,350254,10,꺄뫼
105071,350255,10,개틔
105075,350256,10,폐쐬
105108,350259,10,탸뻐
105136,350262,10,촤에
105141,350263,10,프뷰
105229,350275,10,데띠
105231,350275,10,유놔
105235,350275,10,띄켸
105244,350277,10,예뛰
105262,350278,10,벼케
105269,350279,10,최시
105359,350292,10,파퍄
105388,350295,10,와교
105559,350313,10,섀캐
105634,350319,10,추바
105679,350323,10,톼야
105701,350326,10,퉤쮜
105705,350326,10,췌쓰
105708,350326,10,뇌고
105710,350326,10,머졔
105724,350328,10,쉐께
105726,350328,10,꿰쭤
105737,350330,10,챠쇠
105751,350331,10,쭤때
105773,350333,10,눠겨
105777,350333,10,퓨떠
105796,350335,10,여쥐
105809,350337,10,재뵈
105817,350337,10,개쭤
105844,350341,10,누졔
105855,350342,10,뷔끄
105863,350342,10,똬치
105904,350347,10,싸츠
105915,350348,10,쇄뤄
105944,350351,10,쾨걔
105992,350355,10,퓌매
106008,350357,10,써롸
106025,350359,10,태뵤
106037,350360,10,폐저
106047,350362,10,캬씨
106052,350363,10,궈푀
106058,350363,10,헤이
106105,350370,10,가꽤
106125,350371,10,머료
106142,350373,10,가류
106146,350373,10,왜벼
106228,350385,10,취꼐
106259,350388,10,서려
106275,350389,10,줘게
106352,350397,10,짜푀
106373,350399,10,테눼
106383,350400,10,톼쬐
106453,350407,10,히끼
106486,350410,10,저댜
106501,350412,10,쾌수
106508,350413,10,세뵤
106520,350415,10,꼐브
106533,350416,10,푀소
106579,350421,10,따듸
106582,350421,10,쩨데
106585,350421,10,뿌위
106589,350422,10,콰루
106650,350428,10,쮜뙤
106666,350430,10,뵈뤠
106688,350432,10,메녀
106689,350432,10,쾌교
106697,350433,10,쇠쌔
106711,350434,10,묘뙈
106726,350436,10,쒀꽈
106745,350438,10,세쯔
106774,350441,10,껴둬
106777,350441,10,채메
106803,350443,10,다꾀
106827,350447,10,좨퀘
106844,350449,10,뺘쮸
106868,350451,10,꿔뇨
106882,350453,10,뀨듀
106945,350458,10,저노
107082,350473,10,퓌쳬
107142,350479,10,배레
107152,350479,10,뷰뇨
107202,350482,10,괴쇄
107246,350488,10,궤늬
107249,350488,10,쓰배
107272,350491,10,꿰빼
107273,350491,10,뷰뺘
107289,350493,10,교톼
107292,350493,10,쑈쒀
107334,350497,10,테뙤
107425,350505,10,조꾀
107427,350505,10,톄튜
107442,350507,10,튜쏴
107478,350510,10,효빼
107479,350510,10,해퍼
107481,350510,10,페뤠
107485,350510,10,보왜
107499,350510,10,워캐
107509,350511,10,쩨케
107512,350511,10,느뜨
107523,350511,10,저뜨
107542,350511,10,어퓌
107569,350512,10,으쨔
107597,350514,10,듸머
107610,350514,10,으줘
107622,350516,10,퓌쑤
107666,350522,10,홰다
107789,350539,10,붜짜
107808,350542,10,켸뒤
107819,350544,10,뛔뮤
107823,350544,10,꾸저
107903,350553,10,뛔표
107904,350553,10,드쿄
107960,350560,10,뾰휘
107989,350563,10,노꺼
107997,350564,10,쀼효
108024,350567,10,계혜
108056,350571,10,꼬돠
108060,350571,10,춰듸
108064,350572,10,귀세
108073,350572,10,꼐쳬
108091,350574,10,쇄쿼
108093,350574,10,디추
108098,350575,10,뀌후
108152,350580,10,쮜죄
108153,350580,10,헤기
108199,350585,10,줘휘
108207,350586,10,겨되
108232,350589,10,쐐붸
108236,350589,10,쎄쟤
108258,350591,10,쌔챠
108289,350594,10,뛰뛰
108405,350605,10,르래
108413,350606,10,데뺘
108422,350607,10,키쨔
108457,350611,10,워때
108458,350611,10,혀게
108461,350611,10,머쇼
108503,350615,10,후퇘
108520,350617,10,스쪄
108534,350618,10,뾰더
108570,350622,10,띠취
108572,350622,10,쒸포
108583,350623,10,뷰폐
108634,350628,10,너쫴
108640,350629,10,둬의
108764,350640,10,가기
108787,350643,10,지틔
108801,350644,10,아쇼
108855,350650,10,튀큐
108990,350664,10,뺘서
109002,350665,10,퍄오
109033,350668,10,페빼
109062,350671,10,세혜
109085,350674,10,께좌
109124,350678,10,쟈위
109147,350680,10,뾰떼
109171,350682,10,섀거
109213,350686,10,쟤주
109266,350691,10,챠뭬
109273,350692,10,홰쑈
109274,350692,10,하데
109300,350695,10,쩌쵸
109340,350699,10,눼뤠
109357,350701,10,티씌
109358,350701,10,어개
109361,350702,10,깨콰
109374,350703,10,쐬쪄
109383,350704,10,타시
109405,350707,10,도틔
109415,350708,10,꼬콰
109420,350708,10,꽤샤
109428,350709,10,짜뾔
109435,350710,10,쁘뻐
109436,350710,10,예바
109443,350710,10,혀튀
109455,350711,10,써허
109538,350720,10,야후
109545,350721,10,츠쿼
109605,350728,10,뺘누
109626,350728,10,레뀌
109641,350730,10,뱌갸
109648,350731,10,계페
109688,350736,10,쩌뀌
109712,350738,10,쑤뭐
109733,350740,10,붜녀
109757,350743,10,꺄툐
109770,350744,10,머듀
109772,350744,10,위좌
109790,350747,10,네뚜
109796,350747,10,챠봐
109804,350749,10,쯔솨
109863,350755,10,쎄녜
109873,350756,10,섀꺄
109900,350758,10,뷔쉐
109918,350760,10,홰쎄
109946,350763,10,캐카
109958,350764,10,우뀌
109973,350765,10,무러
110017,350771,10,뻐햐
110020,350771,10,꺼과
110047,350774,10,켜쏴
110094,350781,10,펴퀘
110116,350783,10,뾰쉬
110127,350784,10,쩌데
110231,350796,10,게뒤
110247,350798,10,긔미
110272,350800,10,께톼
110275,350800,10,테모
110318,350805,10,디뤼
110320,350806,10,워쟈
110351,350808,10,쳬쁘
110352,350808,10,죄그
110460,350820,10,춰히
110505,350825,10,묘홰
110513,350825,10,뷔뎌
110530,350827,10,커둬
110540,350828,10,똬돼
110616,350837,10,뭬뛰
110666,350843,10,되희
110675,350844,10,최댜
110693,350846,10,뤄좌
110792,350856,10,뻬홰
110818,350860,10,휘쉬
110843,350863,10,롸펴
110849,350863,10,디둬
110881,350867,10,둬갸
110888,350868,10,뇨쓰
110908,350870,10,쥐즈
110949,350875,10,뾰쇠
110980,350879,10,뎌섀
110988,350879,10,듸류
111046,350885,10,와씨
111079,350889,10,며규
111097,350890,10,퓨쭤
111125,350893,10,뀌뵤
111150,350897,10,르뱌
111172,350899,10,혀쟤
111273,350911,10,도제
111303,350914,10,머쇠
111350,350919,10,해카
111382,350922,10,뀌뤠
111400,350924,10,쿠삐
111402,350924,10,쯔꾜
111413,350926,10,퓌쐐
111451,350929,10,찌췌
111502,350935,10,쑈혜
111504,350935,10,쒀쉐
111557,350940,10,쩌류
111694,350954,10,취귀
111702,350955,10,쩨뉘
111708,350955,10,뚜춰
111719,350956,10,뷔쏘
111754,350959,10,쳐타
111795,350963,10,뢰료
111797,350963,10,지몌
111856,350970,10,포뭐
111858,350970,10,토느
111880,350973,10,뿌더
111886,350973,10,죠빼
111898,350974,10,뵈끄
111916,350975,10,툐따
111955,350978,10,쮸녀
111956,350978,10,취돠
111964,350979,10,좨꾸
112020,350985,10,류무
112024,350985,10,뎌긔
112041,350986,10,똬노
112129,350994,10,외푀
112133,350994,10,쑤허
112135,350994,10,며례
112184,351000,10,봬새
112193,351001,10,때캐
112210,351002,10,셔뇨
112226,351003,10,튀쉐
112244,351004,10,펴뜨
112260,351006,10,쫴띠
112275,351008,10,워헤
112325,351014,10,쏘노
112331,351014,10,쿼부
112335,351015,10,퀘뾔
112423,351024,10,트꺄
112426,351024,10,째퍄
112439,351025,10,니쨔
112440,351025,10,재캬
112460,351027,10,묘구
112476,351029,10,고걔
112500,351031,10,러휘
112543,351036,10,셔봬
112557,351037,10,과혀
112575,351044,10,홰뀌
112606,351048,10,뮤뤼
112613,351048,10,빠녜
112614,351048,10,버오
112650,351053,10,조쿠
112658,351055,10,료내
112660,351055,10,희버
112671,351055,10,취버
112712,351059,10,꺼보
112799,351070,10,녀혜
112916,351087,10,내고
112917,351087,10,꽈배
112936,351089,10,놔괴
112967,351091,10,니롸
113021,351098,10,톄뒤
113022,351098,10,모오
113028,351098,10,쪼토
113030,351099,10,게효
113049,351101,10,페체
113088,351106,10,유수
113120,351109,10,돠까
113147,351112,10,따끄
113176,351115,10,죄싸
113181,351115,10,쇄으
113187,351115,10,탸똬
113203,351116,10,뉴눠
113220,351117,10,싸띄
113232,351118,10,췌쩌
113234,351118,10,폐쯔
113241,351118,10,따꿰
113275,351122,10,졔하
113280,351124,10,라뫄
113295,351125,10,패폐
113332,351130,10,뵤퉈
113351,351132,10,뇌베
113352,351132,10,쾨춰
113362,351133,10,뙈께
113374,351134,10,시뺘
113409,351138,10,벼뗘
113417,351139,10,봬니
113449,351143,10,효줴
113494,351149,10,계돼
113500,351149,10,쇠뛰
113520,351151,10,폐주
113524,351151,10,히까
113530,351153,10,더줴
113759,351182,10,돼뇨
113782,351183,10,늬켜
113783,351183,10,왜펴
113799,351184,10,뭐스
113936,351196,10,꼐으
114002,351204,10,꺼배
114003,351204,10,갸개
114013,351204,10,귀쭈
114038,351205,10,허려
114049,351205,10,퓨또
114050,351205,10,뭐구
114056,351205,10,화하
114057,351205,10,뷰쩌
114075,351206,10,놔파
114127,351211,10,뎨다
114141,351213,10,루괘
114169,351216,10,와텨
114213,351223,10,과눼
114264,351228,10,터얘
114271,351229,10,히궈
114346,351241,10,투꿰
114421,351253,10,씨타
114480,351259,10,미휘
114500,351261,10,뒤개
114604,351274,10,쾨쐬
114673,351284,10,위뮤
114707,351288,10,씨됴
114737,351290,10,꾜듸
114785,351294,10,뎌뫄
114787,351295,10,봐되
114849,351306,10,먀긔
114873,351306,10,듸희
115027,351321,10,하봬
115043,351324,10,뫄희
115173,351340,10,니에
115194,351341,10,빼롸
115201,351342,10,틔눠
115250,351346,10,뎌촤
115251,351347,10,버례
115271,351348,10,쇄며
115278,351348,10,쾨꾸
115311,351352,10,쥬짜
115340,351354,10,쒸쿄
115414,351361,10,패깨
115425,351363,10,뒤꺄
115448,351367,10,솨펴
115450,351367,10,체몌
115451,351367,10,푸빠
115460,351368,10,쮸씌
115486,351371,10,쁘졔
115487,351371,10,눠솨
115547,351380,10,그쉬
115571,351383,10,외베
115606,351386,10,혜워
115610,351387,10,취씨
115630,351387,10,싸뮤
115652,351387,10,탸애
115668,351388,10,퀘이
115694,351389,10,터제
115714,351390,10,빼뤄
115760,351396,10,퀘묘
115762,351396,10,카뫄
115782,351398,10,쫴갸
115803,351400,10,싸쌔
115853,351404,10,쫘서
115979,351419,10,뾰최
116016,351424,10,쮜고
116190,351449,10,꺄페
116225,351451,10,괴더
116251,351453,10,롸뫄
116266,351454,10,바늬
116318,351461,10,느돼
116372,351469,10,춰뵈
116411,351474,10,뮈좌
116428,351475,10,재뵤
116470,351480,10,댜쇄
116475,351480,10,쐬하
116522,351485,10,호뺘
116526,351485,10,셰레
116527,351485,10,웨해
116538,351486,10,큐타
116540,351486,10,빠쉐
116579,351488,10,쑤뀨
116581,351488,10,뻐빠
116587,351488,10,저빼
116592,351488,10,추취
116599,351489,10,체됴
116628,351494,10,자뮈
116644,351496,10,류좨
116673,351500,10,쇠브
116749,351509,10,뇨쇼
116752,351509,10,뮤자
116773,351510,10,빠기
116798,351511,10,뮈미
116805,351512,10,쑤빼
116830,351514,10,퇴쐐
116875,351521,10,허랴
116897,351522,10,마튀
116942,351528,10,너랴
116947,351528,10,허쇠
116958,351529,10,캐구
116962,351529,10,조쇄
117020,351534,10,쳐쪄
117034,351537,10,뎌뻬
117090,351544,10,류깨
117094,351544,10,버쇼
117110,351544,10,규뢰
117113,351545,10,머째
117120,351545,10,더웨
117217,351554,10,뾰기
117273,351561,10,므뾔
117290,351563,10,슈케
117384,351574,10,쿄어
117386,351574,10,혀끼
117465,351583,10,눼애
117487,351585,10,탸와
117501,351587,10,코쎄
117517,351589,10,유투
117536,351591,10,뉘쫴
117555,351594,10,큐벼
117574,351596,10,쥐뮈
117576,351596,10,대에
117620,351601,10,외뫄
117622,351601,10,쵸외
117626,351601,10,좨뮈
117658,351605,10,페꼬
117687,351609,10,스퀘
117692,351609,10,틔묘
117705,351610,10,내츄
117710,351610,10,서휴
117715,351610,10,쁘쵸
117726,351610,10,쀼휴
117825,351625,10,뛔쑈
117831,351626,10,괘뙈
117858,351629,10,쒀허
117874,351631,10,꼬태
117911,351635,10,퉈퓌
117912,351635,10,의타
118016,351642,10,로꿰
118096,351653,10,꽤퍄
118106,351654,10,뙈쏘
118142,351658,10,쇄쏘
118159,351660,10,께좨
118171,351661,10,셰베
118205,351664,10,뱌크
118213,351664,10,쁘자
118239,351665,10,셔츄
118249,351665,10,코쥐
118275,351667,10,쟤의
118354,351673,10,촤죄
118448,351681,10,쬐랴
118460,351682,10,뾔뙈
118488,351685,10,루뤠
118513,351688,10,녀워
118583,351698,10,듸쒀
118611,351700,10,놔저
118613,351700,10,예랴
118618,351701,10,피깨
118743,351720,10,례뤄
118765,351724,10,촤켜
118870,351736,10,눠조
118880,351737,10,루휘
118892,351739,10,휴꿔
118971,351747,10,가퉤
118987,351749,10,계놔
119018,351750,10,새뻬
119068,351756,10,더쏴
119079,351758,10,쾨녜
119194,351769,10,튀과
119214,351771,10,대케
119222,351772,10,위퍄
119224,351772,10,프똬
119278,351777,10,후꾸
119327,351784,10,퓌퐈
119390,351792,10,됴두
119392,351792,10,좌차
119399,351793,10,쉐버
119407,351794,10,귀자
119428,351797,10,때쵸
119466,351801,10,쮜느
119562,351813,10,매마
119566,351814,10,켜궤
119605,351818,10,훼로
119678,351825,10,느재
119704,351828,10,뎨회
119741,351831,10,좌지
119790,351836,10,오왜
119818,351839,10,키처
119826,351840,10,쥬개
119833,351841,10,뇌쑈
119880,351847,10,궈괘
119908,351851,10,추서
119916,351852,10,벼뫄
119951,351855,10,뷰뙈
119952,351855,10,얘녜
119970,351858,10,껴쥬
119985,351859,10,쳐뛔
120027,351864,10,챠뼈
120039,351865,10,뭬겨
120040,351865,10,되티
120117,351872,10,몌좌
120136,351874,10,샤차
120137,351874,10,햐미
120139,351874,10,유몌
120140,351874,10,휴누
120173,351875,10,괴서
120178,351876,10,네햐
120183,351876,10,먀코
120188,351876,10,마뫼
120205,351878,10,유궈
120219,351879,10,뾔히
120233,351880,10,짜똬
120245,351880,10,프쓰
120259,351882,10,쫴끄
120300,351886,10,되쏘
120321,351890,10,태퇘
120394,351899,10,궤빠
120495,351908,10,껴조
120617,351915,10,녜퍼
120635,351917,10,회더
120669,351921,10,홰쇠
120689,351924,10,긔메
120732,351930,10,켜희
120828,351945,10,셔뎨
120836,351946,10,라쩌
120859,351948,10,니뽀
120910,351956,10,우와
120914,351956,10,교시
120920,351956,10,계댜
120926,351956,10,혀쩨
120932,351957,10,위괘
120933,351957,10,뻬꽈
120950,351958,10,츠떼
120953,351958,10,죄듸
120957,351958,10,췌외
120961,351958,10,쥐훠
120962,351958,10,뇨퇴
120963,351958,10,뱌걔
121070,351974,10,놔헤
121073,351974,10,체러
121077,351975,10,뎌숴
121113,351981,10,왜라
121120,351981,10,됴섀
121221,351988,10,왜표
121232,351989,10,홰머
121251,351991,10,디뙤
121252,351992,10,푸풔
121268,351994,10,붜메
121287,351996,10,뭬키
121296,351998,10,괘붸
121331,352004,10,며쌔
121342,352005,10,에자
121361,352006,10,늬궈
121373,352007,10,뇌나
121391,352009,10,쥐퓌
121475,352020,10,자회
121476,352020,10,촤후
121507,352024,10,저써
121520,352026,10,퍄쓰
121547,352028,10,겨똬
121561,352029,10,거쥬
121577,352029,10,해캬
121612,352032,10,피꾀
121625,352034,10,늬훠
121678,352042,10,꼐귀
121723,352045,10,고로
121732,352046,10,게따
121739,352047,10,쥬세
121752,352048,10,뵈퍼
121767,352050,10,즈씨
121775,352051,10,쐬퉈
121787,352052,10,좨쇄
121806,352053,10,뤼키
121849,352057,10,으쉐
121851,352057,10,디빼
121883,352061,10,쟤써
121886,352062,10,퐈비
121895,352063,10,그포
121916,352064,10,몌코
121924,352064,10,뒈게
121929,352065,10,긔주
121932,352065,10,쇼떼
121934,352065,10,께타
121972,352068,10,몌퀘
122052,352079,10,쬐케
122090,352084,10,뒈콰
122094,352084,10,눠웨
122111,352087,10,홰메
122135,352091,10,쮜따
122268,352103,10,씌피
122389,352116,10,홰타
122398,352117,10,쬐해
122406,352118,10,쬐크
122407,352118,10,쬐최
122416,352119,10,리띄
122451,352122,10,뾰튀
122465,352123,10,얘히
122516,352130,10,조체
122583,352142,10,꼐뵤
122612,352147,10,누뤄
122658,352150,10,꺄띠
122662,352151,10,뚜눠
122710,352156,10,댜뒈
122723,352158,10,체베
122734,352159,10,뀌좌
122788,352166,10,꼐씌
122800,352168,10,미례
122830,352170,10,혜해
122867,352173,10,타례
122870,352174,10,더꽤
122876,352174,10,냐째
122944,352180,10,새퓌
123030,352188,10,붸겨
123074,352193,10,와떼
123151,352200,10,가워
123186,352204,10,의뵤
123225,352207,10,똬뎌
123252,352211,10,리퉤
123286,352216,10,샤례
123287,352216,10,아쇠
123288,352216,10,채롸
123310,352219,10,퀴조
123321,352220,10,배패
123381,352228,10,볘괘
123438,352236,10,씌투
123442,352237,10,댜귀
123454,352238,10,쓰수
123463,352239,10,묘니
123485,352241,10,몌다
123506,352246,10,켜봬
123557,352252,10,쎄숴
123576,352254,10,치둬
123589,352256,10,프헤
123590,352256,10,루겨
123593,352256,10,쒀뇌
123610,352258,10,쭤퀴
123644,352261,10,쟈트
123650,352261,10,혜소
123664,352262,10,떼쒀
123669,352263,10,빠쒜
123706,352266,10,짜태
123778,352274,10,휘퇘
123802,352276,10,냐돼
123816,352277,10,오띄
123820,352278,10,규후
123828,352278,10,쪄째
123837,352279,10,며디
123838,352279,10,투최
123855,352281,10,뙤쩨
123924,352286,10,봐섀
123935,352287,10,랴늬
123954,352289,10,붜즈
123985,352293,10,셰쿄
124017,352298,10,꽤둬
124034,352300,10,뇌세
124074,352304,10,듸쪼
124110,352308,10,교꾀
124134,352310,10,퇘네
124142,352311,10,쳐퇴
124173,352314,10,쒸푀
124176,352315,10,퇴슈
124254,352323,10,트뉘
124307,352329,10,쳐뤠
124318,352330,10,쥬테
124320,352330,10,그퐈
124373,352337,10,뾔쵸
124385,352338,10,씨의
124388,352338,10,퀘토
124425,352342,10,슈뗘
124469,352347,10,테퐈
124563,352356,10,회셔
124635,352363,10,드쪄
124713,352371,10,세쿄
124744,352375,10,폐뱌
124793,352381,10,례츄
124795,352381,10,싸홰
124836,352385,10,회취
124840,352386,10,쇼쫘
124853,352387,10,똬꿔
124860,352387,10,도커
124895,352390,10,때늬
124947,352397,10,쇼슈
124949,352397,10,쯔와
124989,352400,10,솨게
124991,352401,10,타페
125096,352412,10,죠좌
125145,352416,10,태세
125178,352420,10,댜쾨
125199,352422,10,겨뺘
125221,352423,10,뫼떼
125225,352424,10,예크
125227,352424,10,홰쾌
125258,352428,10,지뤠
125304,352432,10,대뗘
125362,352438,10,퀘계
125382,352441,10,뾔호
125438,352448,10,주쇼
125450,352450,10,세호
125453,352450,10,워쫘
125460,352451,10,웨쒀
125472,352452,10,쪼니
125518,352456,10,쒸미
125531,352457,10,쏴붸
125546,352459,10,꽤나
125559,352460,10,부쒀
125575,352462,10,커씨
125590,352463,10,쑤거
125601,352464,10,휘꾜
125610,352464,10,과뉘
125668,352470,10,봬쏴
125669,352471,10,게러
125703,352474,10,씌쫴
125750,352479,10,회꾀
125756,352479,10,몌재
125759,352479,10,졔져
125904,352492,10,따뻐
125908,352492,10,회쉬
126027,352504,10,뮤뷔
126034,352505,10,쀼위
126045,352506,10,쉐깨
126049,352506,10,더따
126067,352507,10,봬개
126119,352513,10,좌서
126153,352517,10,풔화
126165,352518,10,초뻬
126190,352520,10,나싸
126234,352526,10,돠느
126281,352532,10,샤모
126352,352539,10,춰라
126391,352543,10,후되
126424,352546,10,뮤롸
126448,352548,10,퉤대
126462,352550,10,투데
126472,352551,10,풔돠
126499,352553,10,괘웨
126531,352557,10,쪄졔
126587,352563,10,겨뉴
126638,352567,10,네쎄
126731,352579,10,뵤꾸
126743,352580,10,즈셔
126776,352584,10,도랴
126777,352584,10,시겨
126822,352590,10,희브
126830,352590,10,녜러
126842,352591,10,꾀늬
126865,352594,10,게배
126876,352595,10,이텨
126885,352596,10,랴새
126957,352603,10,풔류
126975,352605,10,뽀궈
127000,352608,10,끼며
127064,352616,10,뼈툐
127087,352620,10,뉘뤼
127105,352622,10,주째
127110,352622,10,혜에
127154,352628,10,뵈쩌
127184,352632,10,혜튀
127185,352632,10,쨔왜
127190,352633,10,얘뾰
127196,352634,10,눼몌
127217,352636,10,모퓨
127224,352636,10,그채
127236,352638,10,퓨켜
127273,352642,10,류됴
127279,352643,10,쉬괴
127326,352648,10,키듸
127347,352649,10,쎄뙈
127351,352650,10,뒈뗘
127366,352652,10,이풔
127418,352658,10,캐쀼
127430,352659,10,프무
127440,352661,10,줘냐
127447,352662,10,챠궤
127470,352664,10,새혀
127471,352664,10,머소
127478,352664,10,되채
127499,352666,10,꾀으
127522,352670,10,페대
127613,352679,10,켸돠
127645,352681,10,톼퇴
127670,352684,10,뤼쵸
127686,352685,10,둬궤
127716,352688,10,쟈셰
127719,352688,10,대뿌
127722,352689,10,애개
127747,352691,10,쌔세
127758,352691,10,뫼싸
127784,352696,10,쪄톼
127831,352703,10,과챠
127853,352705,10,헤봐
127854,352705,10,귀뙤
127880,352708,10,히외
127934,352713,10,재쨔
127941,352714,10,쳬가
127953,352715,10,투뱌
127991,352719,10,머꺼
128006,352720,10,셔쐐
128035,352723,10,뙤뒈
128039,352723,10,떼해
128107,352729,10,미쿄
128144,352733,10,노튜
128151,352734,10,구수
128201,352739,10,숴트
128286,352748,10,쪄후
128322,352752,10,톼얘
128326,352752,10,퇴춰
128401,352759,10,훠됴
128411,352760,10,튀뮤
128464,352765,10,퇘허
128472,352766,10,뭬며
128474,352766,10,뷔뭐
128482,352767,10,샤웨
128514,352771,10,부쉐
128554,352776,10,긔뫄
128561,352777,10,네탸
128588,352779,10,겨효
128630,352783,10,줘펴
128658,352786,10,후꼐
128665,352786,10,좌퓌
128696,352790,10,떼쏘
128702,352790,10,펴조
128713,352792,10,푀이
128788,352798,10,탸꺄
128846,352804,10,라짜
128894,352808,10,이쫘
128958,352816,10,퀴카
128962,352816,10,틔우
128963,352816,10,째쑤
128990,352819,10,쟤촤
129016,352824,10,뷔뾰
129022,352824,10,쿼때
129065,352831,10,코쇄
129085,352833,10,까퍄
129125,352837,10,뾰떠
129164,352841,10,시씌
129167,352841,10,야머
129218,352845,10,까브
129302,352855,10,쓰죄
129328,352858,10,기취
129378,352864,10,츄되
129380,352864,10,지뒈
129419,352869,10,조최
129431,352870,10,챠뀨
129437,352871,10,뒈소
129451,352872,10,쪼돼
129492,352877,10,쐐뻬
129527,352881,10,되뽀
129561,352885,10,더톼
129634,352892,10,과니
129665,352895,10,쁘뇨
129728,352901,10,최숴
129737,352901,10,푸규
129739,352901,10,포쳬
129760,352903,10,토튜
129768,352904,10,머려
129789,352907,10,쥐스
129846,352914,10,띄쩌
129878,352918,10,퇘거
129893,352919,10,쨔죠
129910,352921,10,똬희
129969,352927,10,궤햐
129972,352927,10,뼈태
130010,352931,10,봬쀼
130050,352936,10,쫴네
130080,352938,10,새쪼
130098,352939,10,새펴
130109,352940,10,훼퉈
130111,352940,10,회솨
130124,352942,10,싸빠
130174,352947,10,쵸췌
130203,352951,10,다삐
130216,352952,10,꽈쟤
130235,352954,10,돼때
130251,352956,10,혀듀
130259,352956,10,혜쳬
130261,352956,10,떼긔
130298,352960,10,쾨레
130301,352961,10,뢰끄
130324,352963,10,르늬
130329,352963,10,베섀
130342,352966,10,차최
130353,352966,10,보봬
130375,352968,10,놔퇴
130398,352970,10,꺄코
130413,352971,10,쬐웨
130503,352982,10,료헤
130546,352988,10,베뼈
130557,352989,10,훠뉘
130576,352991,10,호쯔
130594,352994,10,와태
130596,352994,10,쉐수
130634,352998,10,푸캬
